"id_employe","nom","prenom","poste","departement_id","nom_departement","date_embauche","date_depart","statut_au_2026_08_01","salaire","anciennete_annees","cohorte_embauche","score_moyen_total","score_moyen_3_derniers_trimestres","categorie_performance","derniere_evaluation"
"563","Nom_563","Prenom_563","Developpeur","10","Direction Générale","2020-05-02","","Активен","4564","6,25","2020","73,17","94","Высокая","2024-10-01"
"565","Nom_565","Prenom_565","Developpeur","1","Ressources Humaines","2021-06-15","","Активен","4982","5,13","2021","77,92","88,33","Высокая","2024-10-01"
"567","Nom_567","Prenom_567","Developpeur","3","Informatique","2022-04-27","","Активен","3030","4,26","2022","78,83","68,33","Средняя","2024-10-01"
"568","Nom_568","Prenom_568","Developpeur","10","Direction Générale","2020-12-04","","Активен","928","5,66","2020","76,75","77,67","Средняя","2024-10-01"
"569","Nom_569","Prenom_569","RH","4","Data & Analytics","2023-01-10","","Активен","2069","3,56","2023","79,58","67","Средняя","2024-10-01"
"570","Nom_570","Prenom_570","Analyste","6","Ventes","2020-08-03","","Активен","4472","5,99","2020","73,67","65,33","Средняя","2024-10-01"
"571","Nom_571","Prenom_571","Manager","7","Service Client","2021-02-28","","Активен","2401","5,42","2021","79,58","76,67","Средняя","2024-10-01"
"572","Nom_572","Prenom_572","Finance","10","Direction Générale","2021-05-10","","Активен","4770","5,23","2021","72","68,33","Средняя","2024-10-01"
"573","Nom_573","Prenom_573","Manager","4","Data & Analytics","2019-09-04","","Активен","1427","6,91","2019","79","87","Высокая","2024-10-01"
"574","Nom_574","Prenom_574","Manager","6","Ventes","2022-01-04","","Активен","4597","4,57","2022","69,92","76,67","Средняя","2024-10-01"
"575","Nom_575","Prenom_575","Analyste","1","Ressources Humaines","2019-06-03","","Активен","2844","7,16","2019","78,92","89,67","Высокая","2024-10-01"
"576","Nom_576","Prenom_576","Analyste","8","Opérations","2023-08-07","","Активен","4352","2,98","2023","74,5","87","Высокая","2024-10-01"
"577","Nom_577","Prenom_577","Analyste","7","Service Client","2022-12-29","","Активен","3141","3,59","2022","79,83","85,33","Высокая","2024-10-01"
"578","Nom_578","Prenom_578","Developpeur","9","Juridique","2021-09-23","","Активен","4014","4,85","2021","78,08","82,33","Высокая","2024-10-01"
"579","Nom_579","Prenom_579","RH","3","Informatique","2022-01-14","","Активен","1049","4,54","2022","78,75","63,67","Средняя","2024-10-01"
"580","Nom_580","Prenom_580","Developpeur","2","Finance","2020-11-27","","Активен","3725","5,68","2020","72,75","63,67","Средняя","2024-10-01"
"581","Nom_581","Prenom_581","RH","1","Ressources Humaines","2022-08-01","","Активен","1774","4","2022","82,67","83,33","Высокая","2024-10-01"
"582","Nom_582","Prenom_582","RH","3","Informatique","2022-05-28","","Активен","2125","4,18","2022","62","76,67","Средняя","2024-10-01"
"583","Nom_583","Prenom_583","Manager","5","Marketing","2021-12-28","","Активен","1783","4,59","2021","76,08","76,33","Средняя","2024-10-01"
"584","Nom_584","Prenom_584","Manager","2","Finance","2021-12-06","","Активен","1688","4,65","2021","79,58","68,33","Средняя","2024-10-01"
"586","Nom_586","Prenom_586","RH","4","Data & Analytics","2019-04-04","","Активен","2917","7,33","2019","72,25","68,33","Средняя","2024-10-01"
"587","Nom_587","Prenom_587","Developpeur","7","Service Client","2023-11-09","2028-09-27","Активен","3472","2,73","2023","68","75","Средняя","2024-10-01"
"588","Nom_588","Prenom_588","Developpeur","3","Informatique","2021-08-15","","Активен","2126","4,96","2021","74,33","88,67","Высокая","2024-10-01"
"589","Nom_589","Prenom_589","Manager","9","Juridique","2021-10-08","","Активен","1270","4,81","2021","81,5","74,67","Средняя","2024-10-01"
"590","Nom_590","Prenom_590","Analyste","8","Opérations","2020-03-28","","Активен","2787","6,34","2020","75,17","83,67","Высокая","2024-10-01"
"591","Nom_591","Prenom_591","RH","4","Data & Analytics","2022-05-12","","Активен","890","4,22","2022","76,08","81,67","Высокая","2024-10-01"
"592","Nom_592","Prenom_592","Developpeur","1","Ressources Humaines","2021-06-30","","Активен","1329","5,09","2021","77","73","Средняя","2024-10-01"
"593","Nom_593","Prenom_593","Manager","1","Ressources Humaines","2019-08-06","","Активен","4859","6,99","2019","66","58,33","Низкая","2024-10-01"
"594","Nom_594","Prenom_594","Developpeur","1","Ressources Humaines","2020-04-18","","Активен","3573","6,29","2020","76,33","70,67","Средняя","2024-10-01"
"595","Nom_595","Prenom_595","RH","1","Ressources Humaines","2020-03-07","","Активен","2486","6,4","2020","75,25","73,33","Средняя","2024-10-01"
"596","Nom_596","Prenom_596","RH","8","Opérations","2019-12-07","","Активен","991","6,65","2019","73,08","75,67","Средняя","2024-10-01"
"597","Nom_597","Prenom_597","Finance","3","Informatique","2020-07-04","","Активен","2786","6,08","2020","75,33","87,33","Высокая","2024-10-01"
"598","Nom_598","Prenom_598","Analyste","6","Ventes","2023-06-24","","Активен","4423","3,1","2023","76,75","69","Средняя","2024-10-01"
"599","Nom_599","Prenom_599","Finance","3","Informatique","2022-08-05","","Активен","2985","3,99","2022","70,42","69","Средняя","2024-10-01"
"601","Nom_601","Prenom_601","Developpeur","7","Service Client","2023-10-24","","Активен","4583","2,77","2023","73,83","82","Высокая","2024-10-01"
"602","Nom_602","Prenom_602","Manager","2","Finance","2019-12-23","","Активен","2852","6,61","2019","75,92","80,33","Высокая","2024-10-01"
"603","Nom_603","Prenom_603","RH","6","Ventes","2019-01-23","","Активен","4108","7,52","2019","75,17","71,33","Средняя","2024-10-01"
"604","Nom_604","Prenom_604","Finance","6","Ventes","2023-11-21","","Активен","2516","2,69","2023","70,5","89,67","Высокая","2024-10-01"
"605","Nom_605","Prenom_605","Finance","3","Informatique","2020-06-05","","Активен","1110","6,15","2020","79,17","84","Высокая","2024-10-01"
"608","Nom_608","Prenom_608","RH","10","Direction Générale","2021-03-12","","Активен","4068","5,39","2021","68,58","62,67","Средняя","2024-10-01"
"609","Nom_609","Prenom_609","Developpeur","5","Marketing","2022-04-18","","Активен","1384","4,29","2022","70,75","72,67","Средняя","2024-10-01"
"610","Nom_610","Prenom_610","Developpeur","2","Finance","2022-05-31","","Активен","3599","4,17","2022","86,5","93,67","Высокая","2024-10-01"
"611","Nom_611","Prenom_611","Manager","9","Juridique","2021-01-31","","Активен","1159","5,5","2021","67,42","62,33","Средняя","2024-10-01"
"612","Nom_612","Prenom_612","Finance","8","Opérations","2023-08-10","","Активен","3666","2,98","2023","74,75","62,67","Средняя","2024-10-01"
"614","Nom_614","Prenom_614","Manager","8","Opérations","2023-06-20","2026-11-06","Активен","4806","3,12","2023","75,83","68,67","Средняя","2024-10-01"
"615","Nom_615","Prenom_615","Manager","9","Juridique","2021-02-07","","Активен","2425","5,48","2021","71,5","75","Средняя","2024-10-01"
"616","Nom_616","Prenom_616","RH","3","Informatique","2021-10-12","","Активен","3564","4,8","2021","80,83","90","Высокая","2024-10-01"
"617","Nom_617","Prenom_617","Developpeur","3","Informatique","2022-09-10","","Активен","1690","3,89","2022","72,08","72,67","Средняя","2024-10-01"
"618","Nom_618","Prenom_618","Manager","2","Finance","2020-05-30","","Активен","1531","6,17","2020","78,25","82,33","Высокая","2024-10-01"
"619","Nom_619","Prenom_619","Manager","8","Opérations","2021-11-05","","Активен","4761","4,74","2021","76,08","82,67","Высокая","2024-10-01"
"620","Nom_620","Prenom_620","Finance","10","Direction Générale","2021-03-02","","Активен","3304","5,42","2021","71,17","78,67","Средняя","2024-10-01"
"621","Nom_621","Prenom_621","Finance","1","Ressources Humaines","2019-12-02","","Активен","1414","6,66","2019","75,5","75,33","Средняя","2024-10-01"
"622","Nom_622","Prenom_622","Analyste","8","Opérations","2023-11-18","","Активен","4606","2,7","2023","79,5","86","Высокая","2024-10-01"
"624","Nom_624","Prenom_624","Analyste","7","Service Client","2020-05-11","","Активен","2387","6,22","2020","74,67","75,33","Средняя","2024-10-01"
"625","Nom_625","Prenom_625","Finance","3","Informatique","2021-06-14","","Активен","2411","5,13","2021","70,17","79,33","Средняя","2024-10-01"
"626","Nom_626","Prenom_626","Developpeur","1","Ressources Humaines","2019-06-09","","Активен","1696","7,15","2019","66,67","69,33","Средняя","2024-10-01"
"627","Nom_627","Prenom_627","Finance","4","Data & Analytics","2023-02-07","","Активен","1077","3,48","2023","79","86","Высокая","2024-10-01"
"628","Nom_628","Prenom_628","RH","9","Juridique","2021-05-01","","Активен","2436","5,25","2021","77,58","80","Высокая","2024-10-01"
"629","Nom_629","Prenom_629","Finance","5","Marketing","2023-08-15","2028-08-29","Активен","2958","2,96","2023","78,83","71","Средняя","2024-10-01"
"630","Nom_630","Prenom_630","RH","1","Ressources Humaines","2020-11-20","","Активен","3232","5,69","2020","71,08","71,67","Средняя","2024-10-01"
"631","Nom_631","Prenom_631","RH","5","Marketing","2023-08-26","","Активен","4704","2,93","2023","70,83","62","Средняя","2024-10-01"
"632","Nom_632","Prenom_632","RH","8","Opérations","2020-01-15","","Активен","4062","6,54","2020","70","72,33","Средняя","2024-10-01"
"633","Nom_633","Prenom_633","RH","8","Opérations","2023-04-18","","Активен","2249","3,29","2023","71,75","79,67","Средняя","2024-10-01"
"634","Nom_634","Prenom_634","RH","5","Marketing","2021-08-14","","Активен","2032","4,96","2021","75,92","78,67","Средняя","2024-10-01"
"635","Nom_635","Prenom_635","Developpeur","9","Juridique","2020-11-21","","Активен","4917","5,69","2020","68,58","61","Средняя","2024-10-01"
"636","Nom_636","Prenom_636","Analyste","1","Ressources Humaines","2022-12-21","","Активен","1477","3,61","2022","80,17","93,67","Высокая","2024-10-01"
"637","Nom_637","Prenom_637","Manager","4","Data & Analytics","2023-06-25","","Активен","3458","3,1","2023","80,17","86,33","Высокая","2024-10-01"
"639","Nom_639","Prenom_639","RH","2","Finance","2023-05-20","","Активен","4558","3,2","2023","71","79","Средняя","2024-10-01"
"640","Nom_640","Prenom_640","Developpeur","8","Opérations","2022-12-11","","Активен","2837","3,64","2022","75,92","89,67","Высокая","2024-10-01"
"641","Nom_641","Prenom_641","Finance","7","Service Client","2022-04-06","","Активен","3449","4,32","2022","73,08","65,67","Средняя","2024-10-01"
"642","Nom_642","Prenom_642","Developpeur","9","Juridique","2021-12-02","","Активен","1456","4,66","2021","75","70","Средняя","2024-10-01"
"643","Nom_643","Prenom_643","RH","2","Finance","2023-04-29","","Активен","965","3,26","2023","70,5","82,33","Высокая","2024-10-01"
"644","Nom_644","Prenom_644","Developpeur","4","Data & Analytics","2019-10-12","","Активен","1389","6,8","2019","71,83","76","Средняя","2024-10-01"
"645","Nom_645","Prenom_645","Developpeur","6","Ventes","2020-02-01","","Активен","3621","6,5","2020","75,92","72","Средняя","2024-10-01"
"646","Nom_646","Prenom_646","RH","3","Informatique","2019-01-12","","Активен","2062","7,55","2019","78,08","76","Средняя","2024-10-01"
"647","Nom_647","Prenom_647","Developpeur","8","Opérations","2023-06-19","","Активен","871","3,12","2023","67","73,67","Средняя","2024-10-01"
"648","Nom_648","Prenom_648","Manager","3","Informatique","2022-08-18","","Активен","4316","3,95","2022","74,33","72","Средняя","2024-10-01"
"649","Nom_649","Prenom_649","Manager","2","Finance","2022-06-30","","Активен","4380","4,09","2022","70,42","57,33","Низкая","2024-10-01"
"650","Nom_650","Prenom_650","Developpeur","3","Informatique","2020-05-13","","Активен","1068","6,22","2020","79,75","89","Высокая","2024-10-01"
"651","Nom_651","Prenom_651","Finance","6","Ventes","2021-01-23","","Активен","2576","5,52","2021","69,67","67,67","Средняя","2024-10-01"
"652","Nom_652","Prenom_652","RH","2","Finance","2019-02-04","","Активен","3262","7,49","2019","72,17","62,33","Средняя","2024-10-01"
"653","Nom_653","Prenom_653","Manager","8","Opérations","2020-12-27","","Активен","2068","5,59","2020","73,75","76,67","Средняя","2024-10-01"
"654","Nom_654","Prenom_654","Finance","1","Ressources Humaines","2021-04-28","","Активен","1815","5,26","2021","75,08","70,33","Средняя","2024-10-01"
"655","Nom_655","Prenom_655","Developpeur","7","Service Client","2019-03-31","","Активен","3522","7,34","2019","68,42","76,33","Средняя","2024-10-01"
"656","Nom_656","Prenom_656","Finance","2","Finance","2021-02-14","","Активен","1883","5,46","2021","76,17","72,67","Средняя","2024-10-01"
"657","Nom_657","Prenom_657","Analyste","10","Direction Générale","2020-08-27","","Активен","4901","5,93","2020","72,58","76,33","Средняя","2024-10-01"
"658","Nom_658","Prenom_658","Manager","6","Ventes","2021-08-27","","Активен","1206","4,93","2021","75,92","77,67","Средняя","2024-10-01"
"659","Nom_659","Prenom_659","Developpeur","2","Finance","2023-06-14","","Активен","3876","3,13","2023","70,75","69","Средняя","2024-10-01"
"660","Nom_660","Prenom_660","RH","2","Finance","2021-10-18","","Активен","1785","4,79","2021","73,83","79,67","Средняя","2024-10-01"
